"subject","type","item","condition","question","correct_answer","response","rt","group_G","ambiguity_G","ambiguity","group"
"Native 1","gp",14,"b","0","-","-",3384,"Native","Unambiguous",-0.5,-0.5
"Native 1","gp",3,"c","0","-","-",4156,"Native","Ambiguous",0.5,-0.5
"Native 1","gp",4,"d","0","-","-",3489,"Native","Unambiguous",-0.5,-0.5
"Native 1","gp",7,"c","0","-","-",5264,"Native","Ambiguous",0.5,-0.5
"Native 1","gp",9,"a","0","-","-",5412,"Native","Ambiguous",0.5,-0.5
"Native 1","gp",6,"b","0","-","-",3704,"Native","Unambiguous",-0.5,-0.5
"Native 1","gp",5,"a","0","-","-",6646,"Native","Ambiguous",0.5,-0.5
"Native 1","gp",20,"d","0","-","-",6440,"Native","Unambiguous",-0.5,-0.5
"Native 1","gp",19,"c","0","-","-",3546,"Native","Ambiguous",0.5,-0.5
"Native 1","gp",17,"a","0","-","-",4075,"Native","Ambiguous",0.5,-0.5
"Native 1","gp",2,"b","0","-","-",3114,"Native","Unambiguous",-0.5,-0.5
"Native 1","gp",12,"d","0","-","-",4900,"Native","Unambiguous",-0.5,-0.5
"Native 1","gp",18,"b","0","-","-",4411,"Native","Unambiguous",-0.5,-0.5
"Native 1","gp",1,"a","0","-","-",3168,"Native","Ambiguous",0.5,-0.5
"Native 1","gp",10,"b","0","-","-",4849,"Native","Unambiguous",-0.5,-0.5
"Native 1","gp",11,"c","0","-","-",3770,"Native","Ambiguous",0.5,-0.5
"Native 1","gp",13,"a","0","-","-",7652,"Native","Ambiguous",0.5,-0.5
"Native 1","gp",24,"d","0","-","-",5284,"Native","Unambiguous",-0.5,-0.5
"Native 1","gp",16,"d","0","-","-",7749,"Native","Unambiguous",-0.5,-0.5
"Native 1","gp",21,"a","0","-","-",7780,"Native","Ambiguous",0.5,-0.5
"Native 1","gp",22,"b","0","-","-",5617,"Native","Unambiguous",-0.5,-0.5
"Native 1","gp",15,"c","0","-","-",9105,"Native","Ambiguous",0.5,-0.5
"Native 1","gp",23,"c","0","-","-",4358,"Native","Ambiguous",0.5,-0.5
"Native 1","gp",8,"d","0","-","-",3081,"Native","Unambiguous",-0.5,-0.5
"Native 2","gp",16,"a","0","-","-",7234,"Native","Ambiguous",0.5,-0.5
"Native 2","gp",17,"b","0","-","-",4808,"Native","Unambiguous",-0.5,-0.5
"Native 2","gp",4,"a","0","-","-",7346,"Native","Ambiguous",0.5,-0.5
"Native 2","gp",15,"d","0","-","-",3568,"Native","Unambiguous",-0.5,-0.5
"Native 2","gp",2,"c","0","-","-",4187,"Native","Ambiguous",0.5,-0.5
"Native 2","gp",10,"c","0","-","-",5184,"Native","Ambiguous",0.5,-0.5
"Native 2","gp",6,"c","0","-","-",9151,"Native","Ambiguous",0.5,-0.5
"Native 2","gp",19,"d","0","-","-",7389,"Native","Unambiguous",-0.5,-0.5
"Native 2","gp",20,"a","0","-","-",5120,"Native","Ambiguous",0.5,-0.5
"Native 2","gp",14,"c","0","-","-",15480,"Native","Ambiguous",0.5,-0.5
"Native 2","gp",8,"a","0","-","-",6755,"Native","Ambiguous",0.5,-0.5
"Native 2","gp",1,"b","0","-","-",2699,"Native","Unambiguous",-0.5,-0.5
"Native 2","gp",12,"a","0","-","-",3499,"Native","Ambiguous",0.5,-0.5
"Native 2","gp",24,"a","0","-","-",4612,"Native","Ambiguous",0.5,-0.5
"Native 2","gp",3,"d","0","-","-",4289,"Native","Unambiguous",-0.5,-0.5
"Native 2","gp",23,"d","0","-","-",4385,"Native","Unambiguous",-0.5,-0.5
"Native 2","gp",9,"b","0","-","-",2218,"Native","Unambiguous",-0.5,-0.5
"Native 2","gp",5,"b","0","-","-",5668,"Native","Unambiguous",-0.5,-0.5
"Native 2","gp",11,"d","0","-","-",2194,"Native","Unambiguous",-0.5,-0.5
"Native 2","gp",21,"b","0","-","-",2691,"Native","Unambiguous",-0.5,-0.5
"Native 2","gp",18,"c","0","-","-",4779,"Native","Ambiguous",0.5,-0.5
"Native 2","gp",22,"c","0","-","-",6143,"Native","Ambiguous",0.5,-0.5
"Native 2","gp",13,"b","0","-","-",4196,"Native","Unambiguous",-0.5,-0.5
"Native 2","gp",7,"d","0","-","-",5453,"Native","Unambiguous",-0.5,-0.5
"Native 3","gp",4,"b","0","-","-",7373,"Native","Unambiguous",-0.5,-0.5
"Native 3","gp",20,"b","0","-","-",5470,"Native","Unambiguous",-0.5,-0.5
"Native 3","gp",12,"b","0","-","-",7412,"Native","Unambiguous",-0.5,-0.5
"Native 3","gp",18,"d","0","-","-",5686,"Native","Unambiguous",-0.5,-0.5
"Native 3","gp",22,"d","0","-","-",9656,"Native","Unambiguous",-0.5,-0.5
"Native 3","gp",9,"c","0","-","-",12911,"Native","Ambiguous",0.5,-0.5
"Native 3","gp",6,"d","0","-","-",5195,"Native","Unambiguous",-0.5,-0.5
"Native 3","gp",13,"c","0","-","-",19741,"Native","Ambiguous",0.5,-0.5
"Native 3","gp",24,"b","0","-","-",4475,"Native","Unambiguous",-0.5,-0.5
"Native 3","gp",15,"a","0","-","-",11292,"Native","Ambiguous",0.5,-0.5
"Native 3","gp",23,"a","0","-","-",10354,"Native","Ambiguous",0.5,-0.5
"Native 3","gp",1,"c","0","-","-",11076,"Native","Ambiguous",0.5,-0.5
"Native 3","gp",14,"d","0","-","-",7494,"Native","Unambiguous",-0.5,-0.5
"Native 3","gp",7,"a","0","-","-",10055,"Native","Ambiguous",0.5,-0.5
"Native 3","gp",16,"b","0","-","-",5230,"Native","Unambiguous",-0.5,-0.5
"Native 3","gp",11,"a","0","-","-",11376,"Native","Ambiguous",0.5,-0.5
"Native 3","gp",21,"c","0","-","-",6568,"Native","Ambiguous",0.5,-0.5
"Native 3","gp",19,"a","0","-","-",14297,"Native","Ambiguous",0.5,-0.5
"Native 3","gp",5,"c","0","-","-",8437,"Native","Ambiguous",0.5,-0.5
"Native 3","gp",3,"a","0","-","-",9621,"Native","Ambiguous",0.5,-0.5
"Native 3","gp",10,"d","0","-","-",14435,"Native","Unambiguous",-0.5,-0.5
"Native 3","gp",17,"c","0","-","-",12319,"Native","Ambiguous",0.5,-0.5
"Native 3","gp",8,"b","0","-","-",4599,"Native","Unambiguous",-0.5,-0.5
"Native 3","gp",2,"d","0","-","-",3891,"Native","Unambiguous",-0.5,-0.5
"Native 4","gp",11,"b","0","-","-",2231,"Native","Unambiguous",-0.5,-0.5
"Native 4","gp",12,"c","0","-","-",3115,"Native","Ambiguous",0.5,-0.5
"Native 4","gp",21,"d","0","-","-",3842,"Native","Unambiguous",-0.5,-0.5
"Native 4","gp",24,"c","0","-","-",4754,"Native","Ambiguous",0.5,-0.5
"Native 4","gp",17,"d","0","-","-",2057,"Native","Unambiguous",-0.5,-0.5
"Native 4","gp",6,"a","0","-","-",2830,"Native","Ambiguous",0.5,-0.5
"Native 4","gp",4,"c","0","-","-",2963,"Native","Ambiguous",0.5,-0.5
"Native 4","gp",16,"c","0","-","-",3635,"Native","Ambiguous",0.5,-0.5
"Native 4","gp",2,"a","0","-","-",3400,"Native","Ambiguous",0.5,-0.5
"Native 4","gp",15,"b","0","-","-",3273,"Native","Unambiguous",-0.5,-0.5
"Native 4","gp",8,"c","0","-","-",3875,"Native","Ambiguous",0.5,-0.5
"Native 4","gp",14,"a","0","-","-",2550,"Native","Ambiguous",0.5,-0.5
"Native 4","gp",23,"b","0","-","-",2666,"Native","Unambiguous",-0.5,-0.5
"Native 4","gp",13,"d","0","-","-",6078,"Native","Unambiguous",-0.5,-0.5
"Native 4","gp",22,"a","0","-","-",3316,"Native","Ambiguous",0.5,-0.5
"Native 4","gp",7,"b","0","-","-",2191,"Native","Unambiguous",-0.5,-0.5
"Native 4","gp",1,"d","0","-","-",2340,"Native","Unambiguous",-0.5,-0.5
"Native 4","gp",20,"c","0","-","-",2317,"Native","Ambiguous",0.5,-0.5
"Native 4","gp",3,"b","0","-","-",2338,"Native","Unambiguous",-0.5,-0.5
"Native 4","gp",9,"d","0","-","-",4530,"Native","Unambiguous",-0.5,-0.5
"Native 4","gp",10,"a","0","-","-",2998,"Native","Ambiguous",0.5,-0.5
"Native 4","gp",18,"a","0","-","-",1874,"Native","Ambiguous",0.5,-0.5
"Native 4","gp",5,"d","0","-","-",4477,"Native","Unambiguous",-0.5,-0.5
"Native 4","gp",19,"b","0","-","-",2379,"Native","Unambiguous",-0.5,-0.5
"Native 5","gp",19,"c","0","-","-",3241,"Native","Ambiguous",0.5,-0.5
"Native 5","gp",4,"d","0","-","-",4760,"Native","Unambiguous",-0.5,-0.5
"Native 5","gp",7,"c","0","-","-",4277,"Native","Ambiguous",0.5,-0.5
"Native 5","gp",16,"d","0","-","-",3505,"Native","Unambiguous",-0.5,-0.5
"Native 5","gp",1,"a","0","-","-",2999,"Native","Ambiguous",0.5,-0.5
"Native 5","gp",2,"b","0","-","-",4890,"Native","Unambiguous",-0.5,-0.5
"Native 5","gp",3,"c","0","-","-",6004,"Native","Ambiguous",0.5,-0.5
"Native 5","gp",18,"b","0","-","-",3585,"Native","Unambiguous",-0.5,-0.5
"Native 5","gp",23,"c","0","-","-",3447,"Native","Ambiguous",0.5,-0.5
"Native 5","gp",21,"a","0","-","-",2526,"Native","Ambiguous",0.5,-0.5
"Native 5","gp",13,"a","0","-","-",6581,"Native","Ambiguous",0.5,-0.5
"Native 5","gp",8,"d","0","-","-",3864,"Native","Unambiguous",-0.5,-0.5
"Native 5","gp",15,"c","0","-","-",2722,"Native","Ambiguous",0.5,-0.5
"Native 5","gp",14,"b","0","-","-",4740,"Native","Unambiguous",-0.5,-0.5
"Native 5","gp",24,"d","0","-","-",4165,"Native","Unambiguous",-0.5,-0.5
"Native 5","gp",6,"b","0","-","-",5734,"Native","Unambiguous",-0.5,-0.5
"Native 5","gp",22,"b","0","-","-",4039,"Native","Unambiguous",-0.5,-0.5
"Native 5","gp",11,"c","0","-","-",2709,"Native","Ambiguous",0.5,-0.5
"Native 5","gp",10,"b","0","-","-",3259,"Native","Unambiguous",-0.5,-0.5
"Native 5","gp",17,"a","0","-","-",2410,"Native","Ambiguous",0.5,-0.5
"Native 5","gp",5,"a","0","-","-",2118,"Native","Ambiguous",0.5,-0.5
"Native 5","gp",9,"a","0","-","-",3016,"Native","Ambiguous",0.5,-0.5
"Native 5","gp",20,"d","0","-","-",2237,"Native","Unambiguous",-0.5,-0.5
"Native 5","gp",12,"d","0","-","-",3706,"Native","Unambiguous",-0.5,-0.5
"Native 6","gp",5,"b","0","-","-",4361,"Native","Unambiguous",-0.5,-0.5
"Native 6","gp",11,"d","0","-","-",2906,"Native","Unambiguous",-0.5,-0.5
"Native 6","gp",6,"c","0","-","-",4961,"Native","Ambiguous",0.5,-0.5
"Native 6","gp",2,"c","0","-","-",7443,"Native","Ambiguous",0.5,-0.5
"Native 6","gp",10,"c","0","-","-",4597,"Native","Ambiguous",0.5,-0.5
"Native 6","gp",17,"b","0","-","-",3031,"Native","Unambiguous",-0.5,-0.5
"Native 6","gp",15,"d","0","-","-",3339,"Native","Unambiguous",-0.5,-0.5
"Native 6","gp",20,"a","0","-","-",2782,"Native","Ambiguous",0.5,-0.5
"Native 6","gp",3,"d","0","-","-",3185,"Native","Unambiguous",-0.5,-0.5
"Native 6","gp",9,"b","0","-","-",4387,"Native","Unambiguous",-0.5,-0.5
"Native 6","gp",7,"d","0","-","-",3258,"Native","Unambiguous",-0.5,-0.5
"Native 6","gp",24,"a","0","-","-",2251,"Native","Ambiguous",0.5,-0.5
"Native 6","gp",12,"a","0","-","-",8322,"Native","Ambiguous",0.5,-0.5
"Native 6","gp",13,"b","0","-","-",3419,"Native","Unambiguous",-0.5,-0.5
"Native 6","gp",8,"a","0","-","-",5270,"Native","Ambiguous",0.5,-0.5
"Native 6","gp",16,"a","0","-","-",4348,"Native","Ambiguous",0.5,-0.5
"Native 6","gp",14,"c","0","-","-",2731,"Native","Ambiguous",0.5,-0.5
"Native 6","gp",4,"a","0","-","-",4466,"Native","Ambiguous",0.5,-0.5
"Native 6","gp",23,"d","0","-","-",2822,"Native","Unambiguous",-0.5,-0.5
"Native 6","gp",1,"b","0","-","-",2689,"Native","Unambiguous",-0.5,-0.5
"Native 6","gp",22,"c","0","-","-",3512,"Native","Ambiguous",0.5,-0.5
"Native 6","gp",18,"c","0","-","-",2565,"Native","Ambiguous",0.5,-0.5
"Native 6","gp",19,"d","0","-","-",2952,"Native","Unambiguous",-0.5,-0.5
"Native 6","gp",21,"b","0","-","-",3455,"Native","Unambiguous",-0.5,-0.5
"Native 7","gp",3,"a","0","-","-",5657,"Native","Ambiguous",0.5,-0.5
"Native 7","gp",17,"c","0","-","-",3981,"Native","Ambiguous",0.5,-0.5
"Native 7","gp",4,"b","0","-","-",4410,"Native","Unambiguous",-0.5,-0.5
"Native 7","gp",18,"d","0","-","-",4575,"Native","Unambiguous",-0.5,-0.5
"Native 7","gp",13,"c","0","-","-",6012,"Native","Ambiguous",0.5,-0.5
"Native 7","gp",22,"d","0","-","-",3662,"Native","Unambiguous",-0.5,-0.5
"Native 7","gp",1,"c","0","-","-",3848,"Native","Ambiguous",0.5,-0.5
"Native 7","gp",7,"a","0","-","-",3109,"Native","Ambiguous",0.5,-0.5
"Native 7","gp",5,"c","0","-","-",5390,"Native","Ambiguous",0.5,-0.5
"Native 7","gp",19,"a","0","-","-",7079,"Native","Ambiguous",0.5,-0.5
"Native 7","gp",11,"a","0","-","-",4358,"Native","Ambiguous",0.5,-0.5
"Native 7","gp",9,"c","0","-","-",5155,"Native","Ambiguous",0.5,-0.5
"Native 7","gp",15,"a","0","-","-",4431,"Native","Ambiguous",0.5,-0.5
"Native 7","gp",12,"b","0","-","-",3390,"Native","Unambiguous",-0.5,-0.5
"Native 7","gp",23,"a","0","-","-",7468,"Native","Ambiguous",0.5,-0.5
"Native 7","gp",6,"d","0","-","-",4691,"Native","Unambiguous",-0.5,-0.5
"Native 7","gp",10,"d","0","-","-",2968,"Native","Unambiguous",-0.5,-0.5
"Native 7","gp",16,"b","0","-","-",5496,"Native","Unambiguous",-0.5,-0.5
"Native 7","gp",2,"d","0","-","-",4309,"Native","Unambiguous",-0.5,-0.5
"Native 7","gp",8,"b","0","-","-",3715,"Native","Unambiguous",-0.5,-0.5
"Native 7","gp",21,"c","0","-","-",6420,"Native","Ambiguous",0.5,-0.5
"Native 7","gp",14,"d","0","-","-",2886,"Native","Unambiguous",-0.5,-0.5
"Native 7","gp",24,"b","0","-","-",4844,"Native","Unambiguous",-0.5,-0.5
"Native 7","gp",20,"b","0","-","-",3490,"Native","Unambiguous",-0.5,-0.5
"Native 8","gp",23,"b","0","-","-",6232,"Native","Unambiguous",-0.5,-0.5
"Native 8","gp",24,"c","0","-","-",3872,"Native","Ambiguous",0.5,-0.5
"Native 8","gp",7,"b","0","-","-",4641,"Native","Unambiguous",-0.5,-0.5
"Native 8","gp",4,"c","0","-","-",6305,"Native","Ambiguous",0.5,-0.5
"Native 8","gp",5,"d","0","-","-",7006,"Native","Unambiguous",-0.5,-0.5
"Native 8","gp",13,"d","0","-","-",7778,"Native","Unambiguous",-0.5,-0.5
"Native 8","gp",2,"a","0","-","-",5274,"Native","Ambiguous",0.5,-0.5
"Native 8","gp",15,"b","0","-","-",4925,"Native","Unambiguous",-0.5,-0.5
"Native 8","gp",9,"d","0","-","-",8302,"Native","Unambiguous",-0.5,-0.5
"Native 8","gp",11,"b","0","-","-",3438,"Native","Unambiguous",-0.5,-0.5
"Native 8","gp",19,"b","0","-","-",5899,"Native","Unambiguous",-0.5,-0.5
"Native 8","gp",12,"c","0","-","-",7809,"Native","Ambiguous",0.5,-0.5
"Native 8","gp",3,"b","0","-","-",2689,"Native","Unambiguous",-0.5,-0.5
"Native 8","gp",10,"a","0","-","-",7528,"Native","Ambiguous",0.5,-0.5
"Native 8","gp",17,"d","0","-","-",4906,"Native","Unambiguous",-0.5,-0.5
"Native 8","gp",16,"c","0","-","-",8444,"Native","Ambiguous",0.5,-0.5
"Native 8","gp",18,"a","0","-","-",4533,"Native","Ambiguous",0.5,-0.5
"Native 8","gp",8,"c","0","-","-",6370,"Native","Ambiguous",0.5,-0.5
"Native 8","gp",22,"a","0","-","-",6598,"Native","Ambiguous",0.5,-0.5
"Native 8","gp",14,"a","0","-","-",4363,"Native","Ambiguous",0.5,-0.5
"Native 8","gp",21,"d","0","-","-",8711,"Native","Unambiguous",-0.5,-0.5
"Native 8","gp",1,"d","0","-","-",4371,"Native","Unambiguous",-0.5,-0.5
"Native 8","gp",6,"a","0","-","-",7045,"Native","Ambiguous",0.5,-0.5
"Native 8","gp",20,"c","0","-","-",6515,"Native","Ambiguous",0.5,-0.5
"Native 9","gp",6,"b","0","-","-",3668,"Native","Unambiguous",-0.5,-0.5
"Native 9","gp",21,"a","0","-","-",3561,"Native","Ambiguous",0.5,-0.5
"Native 9","gp",11,"c","0","-","-",3274,"Native","Ambiguous",0.5,-0.5
"Native 9","gp",9,"a","0","-","-",3906,"Native","Ambiguous",0.5,-0.5
"Native 9","gp",15,"c","0","-","-",1759,"Native","Ambiguous",0.5,-0.5
"Native 9","gp",24,"d","0","-","-",2261,"Native","Unambiguous",-0.5,-0.5
"Native 9","gp",19,"c","0","-","-",3278,"Native","Ambiguous",0.5,-0.5
"Native 9","gp",16,"d","0","-","-",3657,"Native","Unambiguous",-0.5,-0.5
"Native 9","gp",12,"d","0","-","-",2346,"Native","Unambiguous",-0.5,-0.5
"Native 9","gp",17,"a","0","-","-",2438,"Native","Ambiguous",0.5,-0.5
"Native 9","gp",8,"d","0","-","-",1924,"Native","Unambiguous",-0.5,-0.5
"Native 9","gp",23,"c","0","-","-",3034,"Native","Ambiguous",0.5,-0.5
"Native 9","gp",10,"b","0","-","-",2237,"Native","Unambiguous",-0.5,-0.5
"Native 9","gp",2,"b","0","-","-",2298,"Native","Unambiguous",-0.5,-0.5
"Native 9","gp",14,"b","0","-","-",1863,"Native","Unambiguous",-0.5,-0.5
"Native 9","gp",20,"d","0","-","-",1826,"Native","Unambiguous",-0.5,-0.5
"Native 9","gp",3,"c","0","-","-",4858,"Native","Ambiguous",0.5,-0.5
"Native 9","gp",22,"b","0","-","-",4307,"Native","Unambiguous",-0.5,-0.5
"Native 9","gp",4,"d","0","-","-",2224,"Native","Unambiguous",-0.5,-0.5
"Native 9","gp",18,"b","0","-","-",1731,"Native","Unambiguous",-0.5,-0.5
"Native 9","gp",1,"a","0","-","-",5279,"Native","Ambiguous",0.5,-0.5
"Native 9","gp",5,"a","0","-","-",1893,"Native","Ambiguous",0.5,-0.5
"Native 9","gp",7,"c","0","-","-",1893,"Native","Ambiguous",0.5,-0.5
"Native 9","gp",13,"a","0","-","-",2852,"Native","Ambiguous",0.5,-0.5
"Native 10","gp",23,"d","0","-","-",3322,"Native","Unambiguous",-0.5,-0.5
"Native 10","gp",19,"d","0","-","-",3324,"Native","Unambiguous",-0.5,-0.5
"Native 10","gp",1,"b","0","-","-",2786,"Native","Unambiguous",-0.5,-0.5
"Native 10","gp",13,"b","0","-","-",3364,"Native","Unambiguous",-0.5,-0.5
"Native 10","gp",11,"d","0","-","-",3327,"Native","Unambiguous",-0.5,-0.5
"Native 10","gp",3,"d","0","-","-",3137,"Native","Unambiguous",-0.5,-0.5
"Native 10","gp",20,"a","0","-","-",1933,"Native","Ambiguous",0.5,-0.5
"Native 10","gp",7,"d","0","-","-",2838,"Native","Unambiguous",-0.5,-0.5
"Native 10","gp",5,"b","0","-","-",3016,"Native","Unambiguous",-0.5,-0.5
"Native 10","gp",18,"c","0","-","-",2244,"Native","Ambiguous",0.5,-0.5
"Native 10","gp",10,"c","0","-","-",2871,"Native","Ambiguous",0.5,-0.5
"Native 10","gp",24,"a","0","-","-",3821,"Native","Ambiguous",0.5,-0.5
"Native 10","gp",9,"b","0","-","-",2206,"Native","Unambiguous",-0.5,-0.5
"Native 10","gp",2,"c","0","-","-",3470,"Native","Ambiguous",0.5,-0.5
"Native 10","gp",12,"a","0","-","-",4270,"Native","Ambiguous",0.5,-0.5
"Native 10","gp",17,"b","0","-","-",2763,"Native","Unambiguous",-0.5,-0.5
"Native 10","gp",22,"c","0","-","-",12641,"Native","Ambiguous",0.5,-0.5
"Native 10","gp",16,"a","0","-","-",2394,"Native","Ambiguous",0.5,-0.5
"Native 10","gp",4,"a","0","-","-",2996,"Native","Ambiguous",0.5,-0.5
"Native 10","gp",8,"a","0","-","-",3073,"Native","Ambiguous",0.5,-0.5
"Native 10","gp",15,"d","0","-","-",4474,"Native","Unambiguous",-0.5,-0.5
"Native 10","gp",6,"c","0","-","-",7684,"Native","Ambiguous",0.5,-0.5
"Native 10","gp",21,"b","0","-","-",1074,"Native","Unambiguous",-0.5,-0.5
"Native 10","gp",14,"c","0","-","-",2316,"Native","Ambiguous",0.5,-0.5
"Native 11","gp",19,"a","0","-","-",3279,"Native","Ambiguous",0.5,-0.5
"Native 11","gp",11,"a","0","-","-",2995,"Native","Ambiguous",0.5,-0.5
"Native 11","gp",7,"a","0","-","-",3600,"Native","Ambiguous",0.5,-0.5
"Native 11","gp",8,"b","0","-","-",2706,"Native","Unambiguous",-0.5,-0.5
"Native 11","gp",14,"d","0","-","-",3109,"Native","Unambiguous",-0.5,-0.5
"Native 11","gp",12,"b","0","-","-",2967,"Native","Unambiguous",-0.5,-0.5
"Native 11","gp",15,"a","0","-","-",4749,"Native","Ambiguous",0.5,-0.5
"Native 11","gp",24,"b","0","-","-",3191,"Native","Unambiguous",-0.5,-0.5
"Native 11","gp",13,"c","0","-","-",4193,"Native","Ambiguous",0.5,-0.5
"Native 11","gp",23,"a","0","-","-",3415,"Native","Ambiguous",0.5,-0.5
"Native 11","gp",16,"b","0","-","-",5233,"Native","Unambiguous",-0.5,-0.5
"Native 11","gp",9,"c","0","-","-",4526,"Native","Ambiguous",0.5,-0.5
"Native 11","gp",17,"c","0","-","-",3022,"Native","Ambiguous",0.5,-0.5
"Native 11","gp",22,"d","0","-","-",3210,"Native","Unambiguous",-0.5,-0.5
"Native 11","gp",5,"c","0","-","-",5435,"Native","Ambiguous",0.5,-0.5
"Native 11","gp",21,"c","0","-","-",3656,"Native","Ambiguous",0.5,-0.5
"Native 11","gp",18,"d","0","-","-",1977,"Native","Unambiguous",-0.5,-0.5
"Native 11","gp",1,"c","0","-","-",4087,"Native","Ambiguous",0.5,-0.5
"Native 11","gp",20,"b","0","-","-",1941,"Native","Unambiguous",-0.5,-0.5
"Native 11","gp",10,"d","0","-","-",4306,"Native","Unambiguous",-0.5,-0.5
"Native 11","gp",4,"b","0","-","-",2151,"Native","Unambiguous",-0.5,-0.5
"Native 11","gp",2,"d","0","-","-",2578,"Native","Unambiguous",-0.5,-0.5
"Native 11","gp",3,"a","0","-","-",3701,"Native","Ambiguous",0.5,-0.5
"Native 11","gp",6,"d","0","-","-",4051,"Native","Unambiguous",-0.5,-0.5
"Native 12","gp",13,"d","0","-","-",5306,"Native","Unambiguous",-0.5,-0.5
"Native 12","gp",5,"d","0","-","-",5089,"Native","Unambiguous",-0.5,-0.5
"Native 12","gp",1,"d","0","-","-",3199,"Native","Unambiguous",-0.5,-0.5
"Native 12","gp",3,"b","0","-","-",3676,"Native","Unambiguous",-0.5,-0.5
"Native 12","gp",10,"a","0","-","-",9810,"Native","Ambiguous",0.5,-0.5
"Native 12","gp",23,"b","0","-","-",2710,"Native","Unambiguous",-0.5,-0.5
"Native 12","gp",19,"b","0","-","-",4359,"Native","Unambiguous",-0.5,-0.5
"Native 12","gp",2,"a","0","-","-",5840,"Native","Ambiguous",0.5,-0.5
"Native 12","gp",22,"a","0","-","-",3591,"Native","Ambiguous",0.5,-0.5
"Native 12","gp",20,"c","0","-","-",5824,"Native","Ambiguous",0.5,-0.5
"Native 12","gp",11,"b","0","-","-",4620,"Native","Unambiguous",-0.5,-0.5
"Native 12","gp",24,"c","0","-","-",3377,"Native","Ambiguous",0.5,-0.5
"Native 12","gp",18,"a","0","-","-",6482,"Native","Ambiguous",0.5,-0.5
"Native 12","gp",4,"c","0","-","-",2373,"Native","Ambiguous",0.5,-0.5
"Native 12","gp",7,"b","0","-","-",2949,"Native","Unambiguous",-0.5,-0.5
"Native 12","gp",8,"c","0","-","-",5621,"Native","Ambiguous",0.5,-0.5
"Native 12","gp",16,"c","0","-","-",3653,"Native","Ambiguous",0.5,-0.5
"Native 12","gp",14,"a","0","-","-",3988,"Native","Ambiguous",0.5,-0.5
"Native 12","gp",21,"d","0","-","-",3360,"Native","Unambiguous",-0.5,-0.5
"Native 12","gp",17,"d","0","-","-",2369,"Native","Unambiguous",-0.5,-0.5
"Native 12","gp",12,"c","0","-","-",4045,"Native","Ambiguous",0.5,-0.5
"Native 12","gp",6,"a","0","-","-",5336,"Native","Ambiguous",0.5,-0.5
"Native 12","gp",9,"d","0","-","-",2976,"Native","Unambiguous",-0.5,-0.5
"Native 12","gp",15,"b","0","-","-",2772,"Native","Unambiguous",-0.5,-0.5
"Native 13","gp",24,"d","0","-","-",3708,"Native","Unambiguous",-0.5,-0.5
"Native 13","gp",12,"d","0","-","-",4317,"Native","Unambiguous",-0.5,-0.5
"Native 13","gp",4,"d","0","-","-",4336,"Native","Unambiguous",-0.5,-0.5
"Native 13","gp",7,"c","0","-","-",2347,"Native","Ambiguous",0.5,-0.5
"Native 13","gp",14,"b","0","-","-",3931,"Native","Unambiguous",-0.5,-0.5
"Native 13","gp",8,"d","0","-","-",3724,"Native","Unambiguous",-0.5,-0.5
"Native 13","gp",2,"b","0","-","-",2731,"Native","Unambiguous",-0.5,-0.5
"Native 13","gp",19,"c","0","-","-",3818,"Native","Ambiguous",0.5,-0.5
"Native 13","gp",16,"d","0","-","-",3495,"Native","Unambiguous",-0.5,-0.5
"Native 13","gp",21,"a","0","-","-",4732,"Native","Ambiguous",0.5,-0.5
"Native 13","gp",11,"c","0","-","-",3735,"Native","Ambiguous",0.5,-0.5
"Native 13","gp",10,"b","0","-","-",3757,"Native","Unambiguous",-0.5,-0.5
"Native 13","gp",23,"c","0","-","-",7727,"Native","Ambiguous",0.5,-0.5
"Native 13","gp",13,"a","0","-","-",9750,"Native","Ambiguous",0.5,-0.5
"Native 13","gp",22,"b","0","-","-",4565,"Native","Unambiguous",-0.5,-0.5
"Native 13","gp",9,"a","0","-","-",9058,"Native","Ambiguous",0.5,-0.5
"Native 13","gp",1,"a","0","-","-",5611,"Native","Ambiguous",0.5,-0.5
"Native 13","gp",20,"d","0","-","-",3348,"Native","Unambiguous",-0.5,-0.5
"Native 13","gp",15,"c","0","-","-",6835,"Native","Ambiguous",0.5,-0.5
"Native 13","gp",5,"a","0","-","-",6660,"Native","Ambiguous",0.5,-0.5
"Native 13","gp",3,"c","0","-","-",9735,"Native","Ambiguous",0.5,-0.5
"Native 13","gp",18,"b","0","-","-",4987,"Native","Unambiguous",-0.5,-0.5
"Native 13","gp",6,"b","0","-","-",4293,"Native","Unambiguous",-0.5,-0.5
"Native 13","gp",17,"a","0","-","-",3640,"Native","Ambiguous",0.5,-0.5
"Native 14","gp",19,"d","0","-","-",3836,"Native","Unambiguous",-0.5,-0.5
"Native 14","gp",11,"d","0","-","-",4360,"Native","Unambiguous",-0.5,-0.5
"Native 14","gp",17,"b","0","-","-",3997,"Native","Unambiguous",-0.5,-0.5
"Native 14","gp",18,"c","0","-","-",4315,"Native","Ambiguous",0.5,-0.5
"Native 14","gp",8,"a","0","-","-",5357,"Native","Ambiguous",0.5,-0.5
"Native 14","gp",15,"d","0","-","-",3051,"Native","Unambiguous",-0.5,-0.5
"Native 14","gp",23,"d","0","-","-",3345,"Native","Unambiguous",-0.5,-0.5
"Native 14","gp",21,"b","0","-","-",2738,"Native","Unambiguous",-0.5,-0.5
