"controller","condition","item","response","response_time","subject","group_G","ambiguity_G","question_type_G","ambiguity","question_type","group"
"PictureAccept","exp1-2","18",1,2846,"Non-Native 37","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","9",1,3716,"Non-Native 37","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","24",1,1518,"Non-Native 37","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","15",1,1605,"Non-Native 37","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","12",1,935,"Non-Native 37","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","6",1,2873,"Non-Native 37","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-2","10",1,2004,"Non-Native 37","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","21",1,1882,"Non-Native 37","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","2",1,2191,"Non-Native 37","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","5",1,1384,"Non-Native 37","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","20",1,746,"Non-Native 37","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","14",1,4513,"Non-Native 37","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-3","23",1,1274,"Non-Native 37","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","22",0,1541,"Non-Native 37","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","13",1,2034,"Non-Native 37","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","1",1,3581,"Non-Native 37","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","4",1,898,"Non-Native 37","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","19",1,1432,"Non-Native 37","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","3",1,633,"Non-Native 37","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","11",1,3142,"Non-Native 37","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-1","20",0,3396,"Non-Native 38","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","16",1,8151,"Non-Native 38","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","6",1,2644,"Non-Native 38","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","15",1,2472,"Non-Native 38","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","13",1,2332,"Non-Native 38","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","11",0,8697,"Non-Native 38","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","21",1,2384,"Non-Native 38","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-3","2",1,2418,"Non-Native 38","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-1","12",1,2302,"Non-Native 38","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","4",1,2799,"Non-Native 38","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","5",1,1139,"Non-Native 38","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","3",1,2857,"Non-Native 38","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-4","23",1,2155,"Non-Native 38","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","18",1,2287,"Non-Native 38","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","9",1,2708,"Non-Native 38","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","24",1,1790,"Non-Native 38","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","1",1,1956,"Non-Native 38","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-3","10",1,1737,"Non-Native 38","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","19",1,2543,"Non-Native 38","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","8",1,1633,"Non-Native 38","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","7",1,2956,"Non-Native 38","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","14",1,2691,"Non-Native 38","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","17",0,3014,"Non-Native 38","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-3","22",1,1621,"Non-Native 38","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-1","11",0,1932,"Non-Native 39","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","2",1,1536,"Non-Native 39","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","24",1,2620,"Non-Native 39","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-3","17",0,3341,"Non-Native 39","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","9",1,1040,"Non-Native 39","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","18",1,1754,"Non-Native 39","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","7",0,4687,"Non-Native 39","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","1",1,4938,"Non-Native 39","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","20",1,3678,"Non-Native 39","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","10",0,2714,"Non-Native 39","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","16",1,1612,"Non-Native 39","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","14",1,1993,"Non-Native 39","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-4","22",1,1283,"Non-Native 39","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","12",0,5210,"Non-Native 39","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-2","8",1,2004,"Non-Native 39","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","6",1,2116,"Non-Native 39","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","23",0,1980,"Non-Native 39","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","15",0,1305,"Non-Native 39","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","5",0,2125,"Non-Native 39","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-1","3",0,3846,"Non-Native 39","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","13",0,1990,"Non-Native 39","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","21",0,1402,"Non-Native 39","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","4",1,9409,"Non-Native 39","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","19",1,3296,"Non-Native 39","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","23",1,2550,"Non-Native 40","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-3","16",1,2864,"Non-Native 40","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","24",0,1730,"Non-Native 40","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","20",0,2851,"Non-Native 40","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-1","6",1,3005,"Non-Native 40","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","18",1,2027,"Non-Native 40","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","8",1,1418,"Non-Native 40","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","13",1,1525,"Non-Native 40","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","10",1,2089,"Non-Native 40","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","12",1,4194,"Non-Native 40","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","5",1,974,"Non-Native 40","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","2",1,1974,"Non-Native 40","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","22",1,2852,"Non-Native 40","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","17",1,1197,"Non-Native 40","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","4",1,2069,"Non-Native 40","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","9",1,1012,"Non-Native 40","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","7",1,6621,"Non-Native 40","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-2","3",0,5736,"Non-Native 40","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","1",1,986,"Non-Native 40","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
