"subject","item","region","measure","condition","rawdata","group_G","region_G","trial","sort","skips","reading_time","ambiguity_G","continuation_G","ambiguity_continuation_G","ambiguity","continuation","group"
"Non-Native 25",9,0.5,"fp",3,301,"Non-Native","spillover_d","Non-Native 25 9","spillover_d/fp",0,301,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 25",23,0.5,"fp",1,559,"Non-Native","spillover_d","Non-Native 25 23","spillover_d/fp",0,559,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 25",20,0.5,"fp",2,211,"Non-Native","spillover_d","Non-Native 25 20","spillover_d/fp",0,211,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 25",3,0.5,"fp",1,100,"Non-Native","spillover_d","Non-Native 25 3","spillover_d/fp",0,100,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 25",17,0.5,"fp",3,739,"Non-Native","spillover_d","Non-Native 25 17","spillover_d/fp",0,739,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 25",19,0.5,"fp",1,310,"Non-Native","spillover_d","Non-Native 25 19","spillover_d/fp",0,310,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 25",15,0.5,"fp",1,312,"Non-Native","spillover_d","Non-Native 25 15","spillover_d/fp",0,312,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 26",18,0.5,"fp",1,322,"Non-Native","spillover_d","Non-Native 26 18","spillover_d/fp",0,322,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 26",5,0.5,"fp",4,291,"Non-Native","spillover_d","Non-Native 26 5","spillover_d/fp",0,291,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 26",15,0.5,"fp",2,259,"Non-Native","spillover_d","Non-Native 26 15","spillover_d/fp",0,259,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 26",12,0.5,"fp",3,235,"Non-Native","spillover_d","Non-Native 26 12","spillover_d/fp",0,235,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 26",20,0.5,"fp",3,239,"Non-Native","spillover_d","Non-Native 26 20","spillover_d/fp",0,239,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 26",4,0.5,"fp",3,700,"Non-Native","spillover_d","Non-Native 26 4","spillover_d/fp",0,700,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 26",22,0.5,"fp",1,984,"Non-Native","spillover_d","Non-Native 26 22","spillover_d/fp",0,984,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 26",2,0.5,"fp",1,261,"Non-Native","spillover_d","Non-Native 26 2","spillover_d/fp",0,261,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 26",3,0.5,"fp",2,612,"Non-Native","spillover_d","Non-Native 26 3","spillover_d/fp",0,612,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 26",14,0.5,"fp",1,185,"Non-Native","spillover_d","Non-Native 26 14","spillover_d/fp",0,185,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 26",13,0.5,"fp",4,537,"Non-Native","spillover_d","Non-Native 26 13","spillover_d/fp",0,537,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 26",23,0.5,"fp",2,266,"Non-Native","spillover_d","Non-Native 26 23","spillover_d/fp",0,266,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 26",8,0.5,"fp",3,393,"Non-Native","spillover_d","Non-Native 26 8","spillover_d/fp",0,393,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 26",17,0.5,"fp",4,300,"Non-Native","spillover_d","Non-Native 26 17","spillover_d/fp",0,300,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 26",10,0.5,"fp",1,282,"Non-Native","spillover_d","Non-Native 26 10","spillover_d/fp",0,282,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 26",11,0.5,"fp",2,212,"Non-Native","spillover_d","Non-Native 26 11","spillover_d/fp",0,212,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 26",7,0.5,"fp",2,394,"Non-Native","spillover_d","Non-Native 26 7","spillover_d/fp",0,394,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 26",1,0.5,"fp",4,1011,"Non-Native","spillover_d","Non-Native 26 1","spillover_d/fp",0,1011,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 26",6,0.5,"fp",1,435,"Non-Native","spillover_d","Non-Native 26 6","spillover_d/fp",0,435,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 26",24,0.5,"fp",3,203,"Non-Native","spillover_d","Non-Native 26 24","spillover_d/fp",0,203,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 26",19,0.5,"fp",2,577,"Non-Native","spillover_d","Non-Native 26 19","spillover_d/fp",0,577,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 26",21,0.5,"fp",4,264,"Non-Native","spillover_d","Non-Native 26 21","spillover_d/fp",0,264,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 26",9,0.5,"fp",4,312,"Non-Native","spillover_d","Non-Native 26 9","spillover_d/fp",0,312,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 26",16,0.5,"fp",3,975,"Non-Native","spillover_d","Non-Native 26 16","spillover_d/fp",0,975,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 27",17,0.5,"fp",1,292,"Non-Native","spillover_d","Non-Native 27 17","spillover_d/fp",0,292,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 27",23,0.5,"fp",3,265,"Non-Native","spillover_d","Non-Native 27 23","spillover_d/fp",0,265,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 27",13,0.5,"fp",1,680,"Non-Native","spillover_d","Non-Native 27 13","spillover_d/fp",0,680,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 27",7,0.5,"fp",3,665,"Non-Native","spillover_d","Non-Native 27 7","spillover_d/fp",0,665,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 27",21,0.5,"fp",1,331,"Non-Native","spillover_d","Non-Native 27 21","spillover_d/fp",0,331,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 27",19,0.5,"fp",3,787,"Non-Native","spillover_d","Non-Native 27 19","spillover_d/fp",0,787,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 27",8,0.5,"fp",4,688,"Non-Native","spillover_d","Non-Native 27 8","spillover_d/fp",0,688,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 27",22,0.5,"fp",2,180,"Non-Native","spillover_d","Non-Native 27 22","spillover_d/fp",0,180,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 27",6,0.5,"fp",2,1053,"Non-Native","spillover_d","Non-Native 27 6","spillover_d/fp",0,1053,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 27",3,0.5,"fp",3,395,"Non-Native","spillover_d","Non-Native 27 3","spillover_d/fp",0,395,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 27",12,0.5,"fp",4,624,"Non-Native","spillover_d","Non-Native 27 12","spillover_d/fp",0,624,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 27",20,0.5,"fp",4,382,"Non-Native","spillover_d","Non-Native 27 20","spillover_d/fp",0,382,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 27",18,0.5,"fp",2,774,"Non-Native","spillover_d","Non-Native 27 18","spillover_d/fp",0,774,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 27",10,0.5,"fp",2,656,"Non-Native","spillover_d","Non-Native 27 10","spillover_d/fp",0,656,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 27",1,0.5,"fp",1,632,"Non-Native","spillover_d","Non-Native 27 1","spillover_d/fp",0,632,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 27",24,0.5,"fp",4,386,"Non-Native","spillover_d","Non-Native 27 24","spillover_d/fp",0,386,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 27",16,0.5,"fp",4,745,"Non-Native","spillover_d","Non-Native 27 16","spillover_d/fp",0,745,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 27",4,0.5,"fp",4,1031,"Non-Native","spillover_d","Non-Native 27 4","spillover_d/fp",0,1031,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 27",15,0.5,"fp",3,1225,"Non-Native","spillover_d","Non-Native 27 15","spillover_d/fp",0,1225,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 27",14,0.5,"fp",2,845,"Non-Native","spillover_d","Non-Native 27 14","spillover_d/fp",0,845,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 27",11,0.5,"fp",3,1060,"Non-Native","spillover_d","Non-Native 27 11","spillover_d/fp",0,1060,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 27",9,0.5,"fp",1,506,"Non-Native","spillover_d","Non-Native 27 9","spillover_d/fp",0,506,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 27",5,0.5,"fp",1,425,"Non-Native","spillover_d","Non-Native 27 5","spillover_d/fp",0,425,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 27",2,0.5,"fp",2,377,"Non-Native","spillover_d","Non-Native 27 2","spillover_d/fp",0,377,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 28",9,0.5,"fp",2,150,"Non-Native","spillover_d","Non-Native 28 9","spillover_d/fp",0,150,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 28",14,0.5,"fp",3,334,"Non-Native","spillover_d","Non-Native 28 14","spillover_d/fp",0,334,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 28",13,0.5,"fp",2,549,"Non-Native","spillover_d","Non-Native 28 13","spillover_d/fp",0,549,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 28",20,0.5,"fp",1,113,"Non-Native","spillover_d","Non-Native 28 20","spillover_d/fp",0,113,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 28",7,0.5,"fp",4,704,"Non-Native","spillover_d","Non-Native 28 7","spillover_d/fp",0,704,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 28",24,0.5,"fp",1,89,"Non-Native","spillover_d","Non-Native 28 24","spillover_d/fp",0,89,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 28",6,0.5,"fp",3,191,"Non-Native","spillover_d","Non-Native 28 6","spillover_d/fp",0,191,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 28",11,0.5,"fp",4,1102,"Non-Native","spillover_d","Non-Native 28 11","spillover_d/fp",0,1102,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 28",3,0.5,"fp",4,229,"Non-Native","spillover_d","Non-Native 28 3","spillover_d/fp",0,229,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 28",10,0.5,"fp",3,768,"Non-Native","spillover_d","Non-Native 28 10","spillover_d/fp",0,768,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 28",23,0.5,"fp",4,557,"Non-Native","spillover_d","Non-Native 28 23","spillover_d/fp",0,557,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 28",1,0.5,"fp",2,495,"Non-Native","spillover_d","Non-Native 28 1","spillover_d/fp",0,495,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 28",17,0.5,"fp",2,640,"Non-Native","spillover_d","Non-Native 28 17","spillover_d/fp",0,640,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 28",19,0.5,"fp",4,427,"Non-Native","spillover_d","Non-Native 28 19","spillover_d/fp",0,427,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 28",2,0.5,"fp",3,145,"Non-Native","spillover_d","Non-Native 28 2","spillover_d/fp",0,145,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 28",12,0.5,"fp",1,232,"Non-Native","spillover_d","Non-Native 28 12","spillover_d/fp",0,232,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 28",22,0.5,"fp",3,619,"Non-Native","spillover_d","Non-Native 28 22","spillover_d/fp",0,619,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 28",16,0.5,"fp",1,719,"Non-Native","spillover_d","Non-Native 28 16","spillover_d/fp",0,719,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 28",8,0.5,"fp",1,1104,"Non-Native","spillover_d","Non-Native 28 8","spillover_d/fp",0,1104,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 28",21,0.5,"fp",2,102,"Non-Native","spillover_d","Non-Native 28 21","spillover_d/fp",0,102,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 28",4,0.5,"fp",1,189,"Non-Native","spillover_d","Non-Native 28 4","spillover_d/fp",0,189,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 28",18,0.5,"fp",3,489,"Non-Native","spillover_d","Non-Native 28 18","spillover_d/fp",0,489,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 28",15,0.5,"fp",4,391,"Non-Native","spillover_d","Non-Native 28 15","spillover_d/fp",0,391,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 28",5,0.5,"fp",2,432,"Non-Native","spillover_d","Non-Native 28 5","spillover_d/fp",0,432,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 29",20,0.5,"fp",2,228,"Non-Native","spillover_d","Non-Native 29 20","spillover_d/fp",0,228,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 29",11,0.5,"fp",1,426,"Non-Native","spillover_d","Non-Native 29 11","spillover_d/fp",0,426,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 29",21,0.5,"fp",3,279,"Non-Native","spillover_d","Non-Native 29 21","spillover_d/fp",0,279,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 29",12,0.5,"fp",2,670,"Non-Native","spillover_d","Non-Native 29 12","spillover_d/fp",0,670,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 29",7,0.5,"fp",1,807,"Non-Native","spillover_d","Non-Native 29 7","spillover_d/fp",0,807,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 29",2,0.5,"fp",4,140,"Non-Native","spillover_d","Non-Native 29 2","spillover_d/fp",0,140,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 29",19,0.5,"fp",1,580,"Non-Native","spillover_d","Non-Native 29 19","spillover_d/fp",0,580,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 29",22,0.5,"fp",4,650,"Non-Native","spillover_d","Non-Native 29 22","spillover_d/fp",0,650,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 29",4,0.5,"fp",2,696,"Non-Native","spillover_d","Non-Native 29 4","spillover_d/fp",0,696,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 29",16,0.5,"fp",2,634,"Non-Native","spillover_d","Non-Native 29 16","spillover_d/fp",0,634,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 29",18,0.5,"fp",4,312,"Non-Native","spillover_d","Non-Native 29 18","spillover_d/fp",0,312,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 29",5,0.5,"fp",3,279,"Non-Native","spillover_d","Non-Native 29 5","spillover_d/fp",0,279,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 29",13,0.5,"fp",3,338,"Non-Native","spillover_d","Non-Native 29 13","spillover_d/fp",0,338,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 29",9,0.5,"fp",3,611,"Non-Native","spillover_d","Non-Native 29 9","spillover_d/fp",0,611,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 29",24,0.5,"fp",2,422,"Non-Native","spillover_d","Non-Native 29 24","spillover_d/fp",0,422,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 29",1,0.5,"fp",3,772,"Non-Native","spillover_d","Non-Native 29 1","spillover_d/fp",0,772,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 29",6,0.5,"fp",4,424,"Non-Native","spillover_d","Non-Native 29 6","spillover_d/fp",0,424,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 29",10,0.5,"fp",4,379,"Non-Native","spillover_d","Non-Native 29 10","spillover_d/fp",0,379,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 29",23,0.5,"fp",1,431,"Non-Native","spillover_d","Non-Native 29 23","spillover_d/fp",0,431,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 29",17,0.5,"fp",3,350,"Non-Native","spillover_d","Non-Native 29 17","spillover_d/fp",0,350,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 29",15,0.5,"fp",1,220,"Non-Native","spillover_d","Non-Native 29 15","spillover_d/fp",0,220,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 29",14,0.5,"fp",4,236,"Non-Native","spillover_d","Non-Native 29 14","spillover_d/fp",0,236,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 29",3,0.5,"fp",1,208,"Non-Native","spillover_d","Non-Native 29 3","spillover_d/fp",0,208,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 29",8,0.5,"fp",2,282,"Non-Native","spillover_d","Non-Native 29 8","spillover_d/fp",0,282,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 30",12,0.5,"fp",3,836,"Non-Native","spillover_d","Non-Native 30 12","spillover_d/fp",0,836,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 30",15,0.5,"fp",2,768,"Non-Native","spillover_d","Non-Native 30 15","spillover_d/fp",0,768,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 30",2,0.5,"fp",1,386,"Non-Native","spillover_d","Non-Native 30 2","spillover_d/fp",0,386,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 30",24,0.5,"fp",3,404,"Non-Native","spillover_d","Non-Native 30 24","spillover_d/fp",0,404,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 30",8,0.5,"fp",3,610,"Non-Native","spillover_d","Non-Native 30 8","spillover_d/fp",0,610,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 30",9,0.5,"fp",4,154,"Non-Native","spillover_d","Non-Native 30 9","spillover_d/fp",0,154,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 30",16,0.5,"fp",3,131,"Non-Native","spillover_d","Non-Native 30 16","spillover_d/fp",0,131,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 30",17,0.5,"fp",4,780,"Non-Native","spillover_d","Non-Native 30 17","spillover_d/fp",0,780,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 30",13,0.5,"fp",4,244,"Non-Native","spillover_d","Non-Native 30 13","spillover_d/fp",0,244,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 30",1,0.5,"fp",4,1210,"Non-Native","spillover_d","Non-Native 30 1","spillover_d/fp",0,1210,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 30",23,0.5,"fp",2,530,"Non-Native","spillover_d","Non-Native 30 23","spillover_d/fp",0,530,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 30",5,0.5,"fp",4,307,"Non-Native","spillover_d","Non-Native 30 5","spillover_d/fp",0,307,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 30",10,0.5,"fp",1,414,"Non-Native","spillover_d","Non-Native 30 10","spillover_d/fp",0,414,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 30",21,0.5,"fp",4,266,"Non-Native","spillover_d","Non-Native 30 21","spillover_d/fp",0,266,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 30",22,0.5,"fp",1,738,"Non-Native","spillover_d","Non-Native 30 22","spillover_d/fp",0,738,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 30",14,0.5,"fp",1,328,"Non-Native","spillover_d","Non-Native 30 14","spillover_d/fp",0,328,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 30",4,0.5,"fp",3,405,"Non-Native","spillover_d","Non-Native 30 4","spillover_d/fp",0,405,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
"Non-Native 30",7,0.5,"fp",2,233,"Non-Native","spillover_d","Non-Native 30 7","spillover_d/fp",0,233,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 30",18,0.5,"fp",1,112,"Non-Native","spillover_d","Non-Native 30 18","spillover_d/fp",0,112,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 30",3,0.5,"fp",2,356,"Non-Native","spillover_d","Non-Native 30 3","spillover_d/fp",0,356,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 30",11,0.5,"fp",2,715,"Non-Native","spillover_d","Non-Native 30 11","spillover_d/fp",0,715,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 30",6,0.5,"fp",1,577,"Non-Native","spillover_d","Non-Native 30 6","spillover_d/fp",0,577,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 30",19,0.5,"fp",2,777,"Non-Native","spillover_d","Non-Native 30 19","spillover_d/fp",0,777,"Unambiguous","Consistent","Unambiguous/Consistent",-0.5,-0.5,0.5
"Non-Native 31",16,0.5,"fp",4,545,"Non-Native","spillover_d","Non-Native 31 16","spillover_d/fp",0,545,"Unambiguous","Inconsistent","Unambiguous/Inconsistent",-0.5,0.5,0.5
"Non-Native 31",13,0.5,"fp",1,468,"Non-Native","spillover_d","Non-Native 31 13","spillover_d/fp",0,468,"Ambiguous","Consistent","Ambiguous/Consistent",0.5,-0.5,0.5
"Non-Native 31",15,0.5,"fp",3,162,"Non-Native","spillover_d","Non-Native 31 15","spillover_d/fp",0,162,"Ambiguous","Inconsistent","Ambiguous/Inconsistent",0.5,0.5,0.5
